mechanism,file_status,category,relative_path,source_path,base_path,bytes,keyword_hits,sim_hook,paper_use_policy
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_clint.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_clint.v,FLOOD\rtl\e203\subsys\e203_subsys_clint.v,3400,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_gfcm.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_gfcm.v,FLOOD\rtl\e203\subsys\e203_subsys_gfcm.v,3158,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_hclkgen.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_hclkgen.v,FLOOD\rtl\e203\subsys\e203_subsys_hclkgen.v,3693,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_hclkgen_rstsync.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_hclkgen_rstsync.v,FLOOD\rtl\e203\subsys\e203_subsys_hclkgen_rstsync.v,2209,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_main.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_main.v,FLOOD\rtl\e203\subsys\e203_subsys_main.v,36489,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_mems.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_mems.v,FLOOD\rtl\e203\subsys\e203_subsys_mems.v,113370,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_nice_core.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_nice_core.v,FLOOD\rtl\e203\subsys\e203_subsys_nice_core.v,23180,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_perips.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_perips.v,FLOOD\rtl\e203\subsys\e203_subsys_perips.v,77305,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_plic.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_plic.v,FLOOD\rtl\e203\subsys\e203_subsys_plic.v,5010,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_pll.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_pll.v,FLOOD\rtl\e203\subsys\e203_subsys_pll.v,2145,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_pllclkdiv.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_pllclkdiv.v,FLOOD\rtl\e203\subsys\e203_subsys_pllclkdiv.v,2452,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/e203_subsys_top.v,channel group sparisy\flood\rtl\e203\subsys\e203_subsys_top.v,FLOOD\rtl\e203\subsys\e203_subsys_top.v,25414,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,added,rtl,rtl/e203/subsys/mac_unit/MacMachineWrapper.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\MacMachineWrapper.v,,16460870,group;mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/MacMachine_RamCtrlSimple.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\MacMachine_RamCtrlSimple.v,FLOOD\rtl\e203\subsys\mac_unit\MacMachine_RamCtrlSimple.v,1548,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/MacMachine_top.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\MacMachine_top.v,FLOOD\rtl\e203\subsys\mac_unit\MacMachine_top.v,14913,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/Mac_ASIC_top.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\Mac_ASIC_top.v,FLOOD\rtl\e203\subsys\mac_unit\Mac_ASIC_top.v,19753,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/Mac_ASIC_top_wrapper.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\Mac_ASIC_top_wrapper.v,FLOOD\rtl\e203\subsys\mac_unit\Mac_ASIC_top_wrapper.v,3529,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/RamCtrlSwitch.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\RamCtrlSwitch.v,FLOOD\rtl\e203\subsys\mac_unit\RamCtrlSwitch.v,3484,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/RamCtrlSwitch_512b.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\RamCtrlSwitch_512b.v,FLOOD\rtl\e203\subsys\mac_unit\RamCtrlSwitch_512b.v,6167,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/b64_b32.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\b64_b32.v,FLOOD\rtl\e203\subsys\mac_unit\b64_b32.v,680,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/design_ram_mux.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\design_ram_mux.v,FLOOD\rtl\e203\subsys\mac_unit\design_ram_mux.v,5803,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/e203_bram_64k.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\e203_bram_64k.v,FLOOD\rtl\e203\subsys\mac_unit\e203_bram_64k.v,8875,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/e203_bram_64k_512b.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\e203_bram_64k_512b.v,FLOOD\rtl\e203\subsys\mac_unit\e203_bram_64k_512b.v,11601,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/e203_bram_test.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\e203_bram_test.v,FLOOD\rtl\e203\subsys\mac_unit\e203_bram_test.v,2289,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,added,rtl,rtl/e203/subsys/mac_unit/tphn28hpcpgv18.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\tphn28hpcpgv18.v,,55365,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,added,rtl,rtl/e203/subsys/mac_unit/tsdn28hpcpuhdb1024x128m4mwa_130a_tt0p9v25c.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\tsdn28hpcpuhdb1024x128m4mwa_130a_tt0p9v25c.v,,511078,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,rtl,rtl/e203/subsys/mac_unit/tsdn28hpcpuhdb32x128m4mwa_130a_ssg0p81v125c.v,channel group sparisy\flood\rtl\e203\subsys\mac_unit\tsdn28hpcpuhdb32x128m4mwa_130a_ssg0p81v125c.v,FLOOD\rtl\e203\subsys\mac_unit\tsdn28hpcpuhdb32x128m4mwa_130a_ssg0p81v125c.v,509033,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/c_code/伪代码.c,channel group sparisy\flood\src\c_code\伪代码.c,FLOOD\src\c_code\伪代码.c,8819,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/c_code/独立平面处理模块伪代码.c,channel group sparisy\flood\src\c_code\独立平面处理模块伪代码.c,FLOOD\src\c_code\独立平面处理模块伪代码.c,2456,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/IO/ioclass.scala,channel group sparisy\flood\src\main\scala\IO\ioclass.scala,FLOOD\src\main\scala\IO\ioclass.scala,2237,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/FSM.scala,channel group sparisy\flood\src\main\scala\Machine\FSM.scala,FLOOD\src\main\scala\Machine\FSM.scala,19350,group;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/FSMDualMode.scala,channel group sparisy\flood\src\main\scala\Machine\FSMDualMode.scala,FLOOD\src\main\scala\Machine\FSMDualMode.scala,25410,group;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/MacMachine.scala,channel group sparisy\flood\src\main\scala\Machine\MacMachine.scala,FLOOD\src\main\scala\Machine\MacMachine.scala,8878,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/MacMachineWrapper.scala,channel group sparisy\flood\src\main\scala\Machine\MacMachineWrapper.scala,FLOOD\src\main\scala\Machine\MacMachineWrapper.scala,9171,group,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/MultipleDetector.scala,channel group sparisy\flood\src\main\scala\Machine\MultipleDetector.scala,FLOOD\src\main\scala\Machine\MultipleDetector.scala,2601,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/OutRouter.scala,channel group sparisy\flood\src\main\scala\Machine\OutRouter.scala,FLOOD\src\main\scala\Machine\OutRouter.scala,11606,group,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/OutRouterPlane.scala,channel group sparisy\flood\src\main\scala\Machine\OutRouterPlane.scala,FLOOD\src\main\scala\Machine\OutRouterPlane.scala,22487,group;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/Machine/OutRouterPlanePost.scala,channel group sparisy\flood\src\main\scala\Machine\OutRouterPlanePost.scala,FLOOD\src\main\scala\Machine\OutRouterPlanePost.scala,49204,group;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/cluster/Cluster.scala,channel group sparisy\flood\src\main\scala\cluster\Cluster.scala,FLOOD\src\main\scala\cluster\Cluster.scala,8592,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/core/CIMcore.scala,channel group sparisy\flood\src\main\scala\core\CIMcore.scala,FLOOD\src\main\scala\core\CIMcore.scala,32757,mactree;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/core/Config.scala,channel group sparisy\flood\src\main\scala\core\Config.scala,FLOOD\src\main\scala\core\Config.scala,10125,group;mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/core/Tile.scala,channel group sparisy\flood\src\main\scala\core\Tile.scala,FLOOD\src\main\scala\core\Tile.scala,30484,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/core/postConfig.scala,channel group sparisy\flood\src\main\scala\core\postConfig.scala,FLOOD\src\main\scala\core\postConfig.scala,14759,group;mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/main.scala,channel group sparisy\flood\src\main\scala\main.scala,FLOOD\src\main\scala\main.scala,5181,mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/noc/NoC.scala,channel group sparisy\flood\src\main\scala\noc\NoC.scala,FLOOD\src\main\scala\noc\NoC.scala,8961,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/sram/OutputBuffer.scala,channel group sparisy\flood\src\main\scala\sram\OutputBuffer.scala,FLOOD\src\main\scala\sram\OutputBuffer.scala,12663,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/sram/TransSram3D.scala,channel group sparisy\flood\src\main\scala\sram\TransSram3D.scala,FLOOD\src\main\scala\sram\TransSram3D.scala,9140,group,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/sram/sram.scala,channel group sparisy\flood\src\main\scala\sram\sram.scala,FLOOD\src\main\scala\sram\sram.scala,8496,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/tools/DynamicTruncateData.scala,channel group sparisy\flood\src\main\scala\tools\DynamicTruncateData.scala,FLOOD\src\main\scala\tools\DynamicTruncateData.scala,6762,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/main/scala/utils/tools.scala,channel group sparisy\flood\src\main\scala\utils\tools.scala,FLOOD\src\main\scala\utils\tools.scala,9223,group,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_joint_results.csv,channel group sparisy\flood\src\python\actual_joint_results.csv,FLOOD\src\python\actual_joint_results.csv,26,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_output_results.csv,channel group sparisy\flood\src\python\actual_output_results.csv,FLOOD\src\python\actual_output_results.csv,438,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_output_results_r0_c0.csv,channel group sparisy\flood\src\python\actual_output_results_r0_c0.csv,FLOOD\src\python\actual_output_results_r0_c0.csv,100,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_output_results_r0_c1.csv,channel group sparisy\flood\src\python\actual_output_results_r0_c1.csv,FLOOD\src\python\actual_output_results_r0_c1.csv,155,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_output_results_r1_c0.csv,channel group sparisy\flood\src\python\actual_output_results_r1_c0.csv,FLOOD\src\python\actual_output_results_r1_c0.csv,159,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_output_results_r1_c1.csv,channel group sparisy\flood\src\python\actual_output_results_r1_c1.csv,FLOOD\src\python\actual_output_results_r1_c1.csv,159,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/actual_results.csv,channel group sparisy\flood\src\python\actual_results.csv,FLOOD\src\python\actual_results.csv,729,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/python/conv3d_full.py,channel group sparisy\flood\src\python\conv3d_full.py,FLOOD\src\python\conv3d_full.py,20374,group;zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/python/conv3d_hardware_maxpool.py,channel group sparisy\flood\src\python\conv3d_hardware_maxpool.py,FLOOD\src\python\conv3d_hardware_maxpool.py,10339,zero,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,software_or_generator,src/python/debug_maxpool.py,channel group sparisy\flood\src\python\debug_maxpool.py,FLOOD\src\python\debug_maxpool.py,2858,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/expected_results.csv,channel group sparisy\flood\src\python\expected_results.csv,FLOOD\src\python\expected_results.csv,14359,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/features.csv,channel group sparisy\flood\src\python\features.csv,FLOOD\src\python\features.csv,302994,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,testbench_or_test,src/python/generate_test_data.py,channel group sparisy\flood\src\python\generate_test_data.py,FLOOD\src\python\generate_test_data.py,17583,group;spars,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/maxpool_results.csv,channel group sparisy\flood\src\python\maxpool_results.csv,FLOOD\src\python\maxpool_results.csv,159,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,testbench_or_test,src/python/test_maxpool.py,channel group sparisy\flood\src\python\test_maxpool.py,FLOOD\src\python\test_maxpool.py,2051,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,data,src/python/weights.csv,channel group sparisy\flood\src\python\weights.csv,FLOOD\src\python\weights.csv,5423,,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,testbench_or_test,src/test/scala/core/CIMCoreTest.scala,channel group sparisy\flood\src\test\scala\core\CIMCoreTest.scala,FLOOD\src\test\scala\core\CIMCoreTest.scala,11600,mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,testbench_or_test,src/test/scala/core/MACTreeRefineTest.scala,channel group sparisy\flood\src\test\scala\core\MACTreeRefineTest.scala,FLOOD\src\test\scala\core\MACTreeRefineTest.scala,9568,mactree,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
channel_group_sparsity,modified,testbench_or_test,src/test/scala/machine/MacMachineWrapperTest.scala,channel group sparisy\flood\src\test\scala\machine\MacMachineWrapperTest.scala,FLOOD\src\test\scala\machine\MacMachineWrapperTest.scala,27124,group,channel-group bitmap density and group-skip scheduling,requires_bitmap_decode_and_group_skip_validation
