workload_id,spatial_idx,cin_idx,phase,start_cycle,duration_cycles,end_cycle_exclusive,rule
person2_sd_unet_gemm_012,9,1,final_cin_output_store,1300,56,1356,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,10,0,middle_cin_accumulate,1356,53,1409,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,10,1,final_cin_output_store,1409,56,1465,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,11,0,middle_cin_accumulate,1465,53,1518,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,11,1,final_cin_output_store,1518,56,1574,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,12,0,middle_cin_accumulate,1574,53,1627,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,12,1,final_cin_output_store,1627,56,1683,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,13,0,middle_cin_accumulate,1683,53,1736,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,13,1,final_cin_output_store,1736,56,1792,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,14,0,middle_cin_accumulate,1792,53,1845,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,14,1,final_cin_output_store,1845,56,1901,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,15,0,middle_cin_accumulate,1901,53,1954,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,15,1,final_cin_output_store,1954,56,2010,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,16,0,middle_cin_accumulate,2010,53,2063,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,16,1,final_cin_output_store,2063,56,2119,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,17,0,middle_cin_accumulate,2119,53,2172,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,17,1,final_cin_output_store,2172,56,2228,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,18,0,middle_cin_accumulate,2228,53,2281,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,18,1,final_cin_output_store,2281,56,2337,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,19,0,middle_cin_accumulate,2337,53,2390,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,19,1,final_cin_output_store,2390,56,2446,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,20,0,middle_cin_accumulate,2446,53,2499,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,20,1,final_cin_output_store,2499,56,2555,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,21,0,middle_cin_accumulate,2555,53,2608,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,21,1,final_cin_output_store,2608,56,2664,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,22,0,middle_cin_accumulate,2664,53,2717,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,22,1,final_cin_output_store,2717,56,2773,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,23,0,middle_cin_accumulate,2773,53,2826,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,23,1,final_cin_output_store,2826,56,2882,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,24,0,middle_cin_accumulate,2882,53,2935,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,24,1,final_cin_output_store,2935,56,2991,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,25,0,middle_cin_accumulate,2991,53,3044,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,25,1,final_cin_output_store,3044,56,3100,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,26,0,middle_cin_accumulate,3100,53,3153,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,26,1,final_cin_output_store,3153,56,3209,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,27,0,middle_cin_accumulate,3209,53,3262,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,27,1,final_cin_output_store,3262,56,3318,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,28,0,middle_cin_accumulate,3318,53,3371,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,28,1,final_cin_output_store,3371,56,3427,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,29,0,middle_cin_accumulate,3427,53,3480,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,29,1,final_cin_output_store,3480,56,3536,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,30,0,middle_cin_accumulate,3536,53,3589,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,30,1,final_cin_output_store,3589,56,3645,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,31,0,middle_cin_accumulate,3645,53,3698,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,31,1,final_cin_output_store,3698,56,3754,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,32,0,middle_cin_accumulate,3754,53,3807,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,32,1,final_cin_output_store,3807,56,3863,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,33,0,middle_cin_accumulate,3863,53,3916,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,33,1,final_cin_output_store,3916,56,3972,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_012,34,0,middle_cin_accumulate,3972,53,4025,k1_group16_spatial_reuse_v8
